pcpn,height
0.0,5.12
0.0,4.15
0.0,4.63
0.0,4.88
0.0,4.49
0.0,6.07
0.0,6.33
0.0,5.41
0.0,5.73
0.0,4.08
0.0,5.49
0.0,5.08
0.0,5.31
0.0,5.45
0.0,4.17
0.0,4.45
0.0,5.37
0.0,5.79
0.0,4.68
0.0,4.95
0.0,5.81
0.0,5.72
0.0,4.03
0.0,4.92
0.0,4.02
0.0,3.87
0.0,3.69
0.0,3.61
0.0,4.31
0.0,6.4
0.0,5.33
0.0,4.98
0.0,3.32
0.0,3.85
0.0,6.62
0.0,4.94
0.0,4.94
0.0,7.32
0.0,4.94
0.0,5.43
0.0,7.19
0.0,5.43
0.0,5.09
0.0,5.56
0.0,4.29
0.0,4.51
0.0,6.91
0.0,4.05
0.0,3.12
0.0,6.07
0.0,5.58
0.0,5.52
0.0,6.78
0.0,6.07
0.0,4.86
0.0,5.88
0.0,7.67
0.0,6.12
0.0,4.94
0.0,5.7
0.0,6.14
0.0,5.36
0.0,5.7
0.0,3.84
0.0,5.7
0.0,5.12
0.0,4.8
0.0,5.88
0.0,5.77
0.0,7.16
0.0,5.81
0.0,5.0
0.0,3.64
0.0,4.51
0.0,5.75
32.49,22.65
45.95,56.46
32.49,77.98
0.0,78.85
0.0,72.91
0.0,66.26
0.0,57.12
0.0,54.99
0.0,50.11
0.0,44.2
0.0,40.63
0.0,36.78
0.0,34.34
0.0,30.88
0.0,27.18
0.0,25.58
0.0,25.11
0.0,23.08
0.0,19.86
0.0,19.01
0.0,16.67
0.0,14.55
0.0,15.12
0.0,13.71
0.0,13.97
0.0,11.46
0.0,11.5
0.0,9.31
0.0,11.33
0.0,9.68
0.0,8.92
0.0,8.78
0.0,8.56
0.0,7.02
0.0,8.43
0.0,8.74
0.0,6.5
0.0,5.82
0.0,6.19
0.0,6.89
0.0,7.91
0.0,6.38
0.0,7.57
0.0,4.21
0.0,6.64
0.0,6.02
0.0,4.45
0.0,6.08
0.0,4.68
0.0,4.77
0.0,5.55
0.0,4.93
0.0,5.92
0.0,5.88
0.0,4.05
0.0,6.09
0.0,5.94
0.0,5.08
0.0,5.22
0.0,5.72
0.0,5.99
0.0,4.95
0.0,6.35
0.0,5.68
0.0,5.65
0.0,4.93
0.0,4.47
0.0,4.65
0.0,5.15
0.0,5.28
0.0,5.7
0.0,4.26
0.0,5.01
0.0,4.07
0.0,5.78
0.0,6.36
12.48,12.33
23.07,27.51
30.14,47.52
32.62,67.13
30.14,86.55
23.07,98.61
12.48,102.33
0.0,95.0
0.0,88.75
0.0,78.28
0.0,70.89
0.0,64.53
0.0,57.49
0.0,52.14
0.0,49.45
0.0,41.78
0.0,39.96
0.0,37.63
0.0,34.42
0.0,31.52
0.0,28.19
0.0,25.07
0.0,22.09
0.0,21.57
0.0,19.75
0.0,19.06
0.0,16.7
0.0,17.22
0.0,14.68
0.0,12.57
0.0,12.0
0.0,10.74
0.0,10.24
0.0,12.63
0.0,9.59
0.0,10.4
0.0,9.57
0.0,8.31
0.0,8.13
0.0,7.37
0.0,7.98
0.0,7.5
0.0,7.25
0.0,5.83
0.0,5.08
0.0,7.28
0.0,6.49
0.0,6.19
0.0,5.62
0.0,5.12
0.0,4.68
0.0,5.01
0.0,4.22
0.0,6.57
0.0,6.08
0.0,5.78
0.0,4.47
0.0,6.62
0.0,6.78
18.18,14.39
33.59,37.95
43.89,65.67
47.5,97.6
43.89,125.73
33.59,141.89
18.18,147.96
0.0,136.48
0.0,124.79
0.0,111.27
0.0,101.49
0.0,89.63
0.0,81.55
0.0,75.87
0.0,67.77
0.0,63.03
0.0,56.05
0.0,50.94
0.0,46.41
0.0,43.59
0.0,39.19
0.0,34.28
0.0,31.48
0.0,30.46
0.0,26.17
0.0,25.39
0.0,22.81
0.0,22.0
0.0,18.32
0.0,16.85
0.0,14.86
0.0,16.03
0.0,14.39
0.0,13.11
0.0,13.29
0.0,11.44
4.92,13.58
6.95,18.31
4.92,20.66
0.0,21.79
0.0,19.27
0.0,18.81
0.0,15.47
0.0,15.13
0.0,15.89
0.0,12.07
0.0,11.91
0.0,11.07
0.0,11.06
0.0,10.68
0.0,10.19
0.0,9.69
0.0,8.73
26.83,23.07
0.0,28.43
0.0,27.62
0.0,23.39
0.0,20.99
0.0,21.28
0.0,19.25
0.0,16.58
0.0,14.51
0.0,15.56
0.0,13.24
0.0,11.48
0.0,12.44
0.0,11.99
0.0,8.36
0.0,12.03
0.0,9.54
0.0,9.34
0.0,7.65
0.0,7.03
0.0,9.51
0.0,7.5
0.0,6.58
0.0,8.34
0.0,7.56
0.0,6.32
0.0,6.8
0.0,5.8
0.0,5.32
0.0,5.93
0.0,5.19
0.0,5.97
0.0,7.0
0.0,5.48
0.0,5.72
0.0,4.55
0.0,5.45
0.0,5.78
17.51,15.69
31.55,36.51
39.34,62.95
39.34,89.66
31.55,106.72
17.51,114.19
0.0,109.38
0.0,97.23
0.0,86.78
0.0,80.39
0.0,71.55
0.0,64.4
0.0,57.23
0.0,53.98
0.0,47.68
0.0,46.94
0.0,42.12
0.0,37.1
0.0,34.08
0.0,31.43
0.0,29.99
0.0,27.64
0.0,23.78
0.0,23.21
0.0,19.23
0.0,19.3
0.0,16.45
0.0,17.54
0.0,14.35
0.0,14.26
0.0,13.84
0.0,11.13
0.0,11.2
0.0,10.57
0.0,10.13
0.0,8.44
0.0,8.28
10.09,15.21
18.19,28.41
22.68,39.96
22.68,55.83
18.19,64.59
10.09,69.12
0.0,66.93
0.0,58.65
0.0,54.45
0.0,48.38
0.0,47.52
0.0,42.04
0.0,35.78
0.0,35.22
0.0,30.22
0.0,27.63
0.0,28.44
0.0,22.16
0.0,21.15
0.0,21.76
0.0,19.46
0.0,17.29
0.0,15.64
0.0,13.63
0.0,15.4
0.0,12.68
0.0,12.67
0.0,12.06
0.0,11.24
0.0,11.75
0.0,10.46
0.0,8.62
0.0,8.74
0.0,8.13
0.0,7.08
0.0,8.9
0.0,8.51
0.0,7.66
0.0,7.57
0.0,6.09
0.0,6.37
0.0,5.16
0.0,6.14
0.0,3.7
0.0,5.33
0.0,5.77
0.0,6.49
0.0,5.6
0.0,5.77
0.0,7.55
0.0,3.64
0.0,4.82
20.52,16.47
33.2,38.77
33.2,61.83
20.52,76.29
0.0,74.37
0.0,65.69
0.0,60.47
0.0,54.58
0.0,50.46
0.0,45.28
0.0,41.98
0.0,38.44
0.0,33.32
0.0,33.15
0.0,28.78
5.89,30.86
8.32,34.95
5.89,34.94
0.0,35.55
0.0,30.12
0.0,30.23
0.0,25.34
0.0,22.14
0.0,22.91
0.0,20.59
0.0,18.6
0.0,16.09
0.0,15.74
0.0,13.31
0.0,11.86
0.0,13.09
0.0,12.12
0.0,10.76
0.0,11.81
0.0,10.16
0.0,10.01
0.0,10.74
2.97,9.74
5.49,14.21
7.17,18.05
7.76,22.18
7.17,27.92
5.49,30.02
2.97,31.98
0.0,30.81
0.0,24.95
0.0,24.95
0.0,19.88
0.0,18.68
0.0,16.45
0.0,18.79
0.0,17.05
0.0,13.56
0.0,13.77
0.0,14.68
0.0,11.63
0.0,12.41
0.0,11.25
0.0,11.36
0.0,10.86
0.0,9.64
0.0,9.59
0.0,8.93
0.0,7.69
0.0,7.95
0.0,6.46
0.0,7.9
0.0,6.5
0.0,6.72
0.0,7.33
0.0,6.51
0.0,6.06
0.0,5.84
0.0,6.28
0.0,5.44
0.0,4.85
0.0,7.14
0.0,5.12
0.0,7.41
0.0,4.04
0.0,5.57
0.0,6.03
0.0,6.05
0.0,4.63
0.0,5.39
0.0,6.14
0.0,5.92
0.0,4.72
0.0,5.41
0.0,5.84
0.0,5.02
0.0,5.76
0.0,5.32
0.0,5.46
0.0,4.77
0.0,4.61
0.0,3.84
0.0,5.85
0.0,3.92
0.0,5.71
0.0,5.15
0.0,4.93
0.0,5.8
0.0,4.51
0.0,4.27
0.0,5.3
0.0,2.55
0.0,4.89
0.0,4.88
0.0,3.57
0.0,3.88
0.0,5.44
0.0,4.93
43.03,29.51
43.03,60.16
0.0,66.56
0.0,61.1
0.0,53.27
0.0,49.15
0.0,45.27
0.0,40.5
0.0,38.61
0.0,33.1
0.0,30.58
0.0,28.17
0.0,27.43
0.0,24.98
0.0,23.31
0.0,21.18
0.0,18.2
24.89,33.37
35.2,54.95
24.89,71.12
0.0,70.43
0.0,66.15
0.0,58.15
0.0,52.36
0.0,48.32
0.0,43.97
0.0,39.54
0.0,36.03
0.0,32.95
0.0,32.32
0.0,26.98
0.0,24.38
0.0,25.55
0.0,21.7
0.0,18.92
0.0,18.82
0.0,17.39
0.0,16.34
0.0,15.95
0.0,13.89
0.0,13.34
0.0,13.01
0.0,11.67
0.0,10.49
0.0,9.71
0.0,11.34
0.0,9.16
0.0,8.7
4.39,10.32
7.91,14.76
9.86,20.34
9.86,27.87
7.91,31.15
4.39,35.14
0.0,33.7
0.0,29.37
0.0,25.79
0.0,24.55
0.0,21.08
0.0,19.87
0.0,18.12
0.0,18.68
0.0,15.98
0.0,17.15
0.0,15.02
0.0,13.03
0.0,11.56
0.0,12.4
0.0,11.64
0.0,11.5
0.0,10.37
0.0,8.77
0.0,9.27
0.0,8.52
0.0,8.22
0.0,7.04
0.0,7.13
0.0,8.04
0.0,6.21
0.0,6.71
0.0,5.53
0.0,6.15
0.0,5.97
0.0,5.76
0.0,5.42
0.0,5.61
0.0,4.8
0.0,6.96
0.0,6.41
0.0,5.82
0.0,5.51
0.0,5.59
0.0,5.15
0.0,4.66
0.0,6.14
0.0,6.79
0.0,4.41
0.0,5.84
0.0,4.13
0.0,5.67
0.0,6.03
0.0,5.39
0.0,6.45
0.0,8.26
0.0,5.87
0.0,3.41
0.0,5.62
0.0,5.39
0.0,4.81
0.0,4.72
0.0,4.53
0.0,5.87
0.0,4.73
0.0,4.54
0.0,5.98
0.0,4.24
0.0,4.83
0.0,4.09
0.0,5.97
0.0,2.8
0.0,7.67
0.0,5.69
0.0,4.25
0.0,5.93
0.0,5.41
0.0,3.25
0.0,4.95
0.0,4.87
0.0,5.47
0.0,4.73
0.0,4.2
0.0,5.29
0.0,5.81
0.0,7.0
0.0,1.84
0.0,2.91
0.0,5.68
0.0,4.71
0.0,4.16
0.0,5.1
0.0,4.44
0.0,4.05
0.0,6.28
0.0,4.87
0.0,6.49
0.0,4.62
0.0,5.95
0.0,4.54
0.0,5.25
0.0,3.28
0.0,6.26
0.0,6.28
0.0,3.92
0.0,5.95
0.0,5.37
0.0,5.33
0.0,4.6
0.0,4.74
0.0,5.12
0.0,5.44
33.66,24.36
47.61,58.07
33.66,82.46
0.0,82.86
0.0,74.88
0.0,68.02
0.0,60.8
0.0,56.23
0.0,50.72
0.0,45.93
0.0,39.87
0.0,37.78
0.0,35.18
0.0,31.99
0.0,29.69
0.0,28.29
0.0,23.59
0.0,22.22
0.0,22.25
0.0,19.55
0.0,16.83
0.0,16.82
0.0,16.01
0.0,13.97
0.0,13.23
0.0,12.18
0.0,10.64
0.0,10.79
0.0,10.01
0.0,11.44
0.0,10.79
0.0,8.54
0.0,6.82
0.0,8.14
0.0,6.4
0.0,4.98
0.0,7.53
0.0,7.58
0.0,7.58
0.0,5.06
0.0,5.71
0.0,6.41
0.0,6.04
0.0,6.08
0.0,6.62
0.0,4.76
0.0,6.04
0.0,8.59
0.0,6.3
0.0,3.52
0.0,4.67
0.0,5.11
0.0,5.89
0.0,6.74
0.0,3.84
0.0,5.96
0.0,4.59
0.0,4.94
0.0,5.19
0.0,4.81
0.0,4.24
0.0,5.42
0.0,5.46
0.0,5.37
0.0,5.28
0.0,5.04
0.0,4.76
0.0,5.47
0.0,5.41
0.0,4.52
0.0,4.99
0.0,5.0
0.0,3.97
0.0,5.6
0.0,5.18
0.0,4.07
0.0,4.42
0.0,5.38
0.0,4.54
0.0,6.42
0.0,4.89
0.0,3.79
0.0,4.86
0.0,4.45
0.0,4.24
0.0,4.41
0.0,6.22
0.0,3.7
0.0,5.8
0.0,4.87
0.0,4.91
0.0,4.79
0.0,4.58
0.0,5.02
0.0,5.23
0.0,5.36
0.0,4.0
0.0,5.69
0.0,5.12
0.0,6.62
0.0,6.94
0.0,4.33
0.0,4.84
0.0,5.53
0.0,4.36
15.03,13.98
21.25,28.7
15.03,39.75
0.0,38.69
0.0,36.39
0.0,32.84
0.0,29.09
0.0,26.43
0.0,26.19
0.0,22.72
0.0,22.92
0.0,19.37
0.0,15.67
0.0,15.52
0.0,15.94
0.0,14.69
0.0,14.05
0.0,12.41
0.0,12.82
0.0,10.07
0.0,10.28
0.0,8.1
0.0,9.36
0.0,10.51
0.0,7.43
0.0,9.75
0.0,6.96
0.0,9.89
0.0,7.88
0.0,7.8
0.0,7.36
0.0,6.21
0.0,7.09
0.0,6.27
0.0,6.11
0.0,4.34
0.0,6.09
0.0,5.53
0.0,7.71
0.0,4.74
0.0,6.07
0.0,6.49
0.0,4.85
0.0,6.09
0.0,6.49
0.0,7.52
0.0,4.84
0.0,5.08
0.0,2.42
0.0,5.82
0.0,4.66
0.0,4.18
0.0,4.84
0.0,6.75
0.0,4.59
0.0,2.99
0.0,4.27
0.0,5.04
0.0,5.18
0.0,5.54
0.0,4.35
0.0,5.92
0.0,6.04
0.0,4.2
0.0,5.57
0.0,6.43
0.0,4.04
0.0,4.55
21.97,18.35
38.05,43.17
43.94,72.62
38.05,98.13
21.97,111.41
0.0,105.16
0.0,94.6
0.0,85.33
0.0,79.22
0.0,70.19
0.0,64.03
0.0,59.57
0.0,52.21
0.0,49.08
0.0,45.1
0.0,41.18
0.0,35.64
0.0,33.76
0.0,30.15
0.0,28.91
0.0,25.29
0.0,23.92
0.0,21.17
0.0,20.94
0.0,20.93
0.0,18.45
0.0,15.62
0.0,15.16
0.0,13.75
0.0,11.78
0.0,12.59
0.0,12.31
0.0,9.43
0.0,9.83
0.0,9.09
0.0,7.51
0.0,9.04
0.0,8.77
0.0,7.53
0.0,8.37
0.0,6.16
0.0,8.83
0.0,4.97
0.0,5.47
0.0,7.53
0.0,6.56
0.0,6.09
0.0,6.65
0.0,6.89
0.0,6.55
0.0,5.03
0.0,5.76
0.0,4.86
0.0,6.72
0.0,7.36
0.0,5.54
0.0,6.51
0.0,4.19
0.0,5.21
0.0,5.14
0.0,5.52
0.0,4.81
0.0,4.07
0.0,6.17
0.0,6.26
0.0,6.15
0.0,4.73
0.0,4.77
0.0,3.5
0.0,6.38
0.0,3.92
0.0,5.59
0.0,6.5
0.0,4.02
0.0,6.17
0.0,4.73
0.0,6.01
0.0,4.8
0.0,5.03
0.0,5.24
0.0,3.65
0.0,4.88
0.0,5.04
0.0,5.37
0.0,4.38
0.0,6.06
0.0,6.11
0.0,4.88
0.0,7.73
0.0,6.84
0.0,5.01
0.0,3.57
0.0,6.69
0.0,4.23
0.0,4.69
0.0,2.27
0.0,3.53
0.0,5.11
0.0,4.51
0.0,4.22
0.0,4.36
0.0,6.02
0.0,6.04
0.0,4.28
0.0,6.71
0.0,5.2
0.0,6.9
0.0,6.63
0.0,6.5
0.0,5.39
0.0,5.12
0.0,5.27
0.0,4.6
0.0,5.34
0.0,4.83
0.0,4.72
5.33,7.63
9.61,13.44
11.99,20.72
11.99,31.07
9.61,35.56
5.33,40.27
0.0,34.28
0.0,33.53
0.0,29.1
0.0,27.26
0.0,24.93
0.0,22.55
0.0,21.11
0.0,19.76
0.0,18.2
0.0,17.15
0.0,14.86
0.0,13.02
0.0,12.3
0.0,12.86
0.0,10.0
0.0,10.58
0.0,11.06
0.0,9.52
0.0,10.94
0.0,8.39
0.0,9.5
0.0,8.89
0.0,7.82
0.0,6.56
0.0,7.37
0.0,7.66
0.0,7.53
0.0,6.14
0.0,5.97
0.0,5.72
0.0,4.87
0.0,7.36
0.0,8.25
0.0,8.29
0.0,7.19
0.0,4.45
0.0,6.59
0.0,3.88
0.0,5.0
0.0,4.59
0.0,4.2
0.0,5.37
0.0,4.8
0.0,6.71
0.0,5.28
0.0,5.58
0.0,5.89
0.0,5.27
0.0,4.8
0.0,6.9
0.0,4.74
0.0,4.19
0.0,4.41
0.0,3.39
0.0,5.12
0.0,4.38
0.0,4.64
0.0,4.13
0.0,5.66
0.0,6.22
0.0,4.66
0.0,4.65
0.0,5.51
0.0,5.17
0.0,4.81
0.0,5.24
0.0,5.48
0.0,4.4
0.0,4.5
0.0,4.49
0.0,5.7
0.0,5.43
0.0,3.64
0.0,4.02
0.0,6.09
0.0,3.64
0.0,4.37
0.0,6.03
0.0,5.58
0.0,5.4
0.0,3.93
0.0,5.01
0.0,4.1
0.0,5.37
0.0,6.14
0.0,4.65
0.0,4.06
0.0,5.31
0.0,3.76
0.0,4.95
0.0,4.77
0.0,3.1
0.0,6.14
0.0,4.03
0.0,4.04
0.0,8.25
0.0,4.95
0.0,2.82
0.0,3.78
0.0,4.45
0.0,4.58
0.0,4.23
0.0,4.21
0.0,4.43
0.0,6.17
0.0,6.43
0.0,4.19
0.0,5.35
0.0,4.02
0.0,5.87
0.0,5.36
0.0,6.0
0.0,4.14
0.0,3.79
0.0,5.43
0.0,5.22
0.0,3.99
0.0,4.49
0.0,3.11
0.0,5.34
0.0,3.0
0.0,4.62
0.0,6.14
0.0,4.75
0.0,3.88
0.0,4.21
0.0,3.4
0.0,5.05
0.0,3.91
0.0,5.52
0.0,5.78
0.0,6.18
0.0,5.9
0.0,3.89
0.0,5.53
0.0,5.19
0.0,6.01
0.0,5.08
0.0,6.08
0.0,3.7
0.0,4.24
0.0,4.38
0.0,5.7
0.0,4.97
0.0,5.63
0.0,3.31
0.0,5.13
0.0,4.4
0.0,4.24
0.0,6.87
0.0,4.96
0.0,3.47
0.0,5.9
0.0,3.78
0.0,4.79
0.0,3.72
0.0,5.1
0.0,5.24
0.0,4.09
0.0,4.25
0.0,5.3
0.0,5.68
0.0,5.98
0.0,4.17
0.0,6.05
0.0,5.58
0.0,3.4
0.0,6.72
0.0,5.83
0.0,4.71
0.0,5.15
0.0,3.65
0.0,5.88
0.0,2.62
0.0,5.24
0.0,5.58
0.0,5.88
0.0,6.47
0.0,5.23
0.0,5.58
12.63,10.59
0.0,15.51
0.0,13.35
0.0,12.87
0.0,11.34
0.0,12.72
0.0,11.82
0.0,9.64
0.0,8.25
0.0,10.32
0.0,9.08
0.0,8.82
0.0,7.32
0.0,8.97
0.0,6.73
0.0,7.73
0.0,6.86
0.0,7.12
0.0,7.13
0.0,5.79
0.0,4.81
0.0,6.7
0.0,7.23
0.0,5.26
0.0,6.43
0.0,5.57
0.0,4.9
0.0,4.45
0.0,5.68
0.0,4.92
0.0,6.97
0.0,5.83
0.0,5.63
0.0,4.76
0.0,4.63
0.0,3.81
0.0,4.41
0.0,6.01
0.0,4.17
0.0,6.34
0.0,6.21
0.0,3.99
0.0,4.97
0.0,5.92
0.0,4.51
0.0,4.95
0.0,4.2
0.0,3.8
0.0,4.47
0.0,4.73
0.0,4.35
0.0,4.7
0.0,6.56
0.0,5.17
0.0,5.48
0.0,3.56
0.0,5.2
0.0,4.79
0.0,3.96
0.0,4.4
0.0,5.36
0.0,6.39
0.0,5.01
0.0,3.35
0.0,5.37
0.0,4.7
0.0,3.02
0.0,4.84
0.0,5.08
0.0,5.1
0.0,5.22
0.0,3.68
0.0,5.99
0.0,5.34
0.0,4.38
0.0,6.51
0.0,5.2
0.0,6.17
0.0,6.15
0.0,3.85
0.0,4.72
0.0,5.98
0.0,4.95
0.0,4.73
0.0,6.6
0.0,4.44
0.0,4.75
0.0,4.32
0.0,4.83
0.0,5.07
0.0,4.17
0.0,4.34
0.0,3.62
0.0,5.49
0.0,4.71
0.0,4.58
0.0,5.26
0.0,5.8
0.0,5.54
0.0,4.94
0.0,5.72
0.0,4.72
0.0,5.47
0.0,3.85
0.0,4.59
0.0,5.34
0.0,4.68
0.0,4.29
0.0,6.04
0.0,3.86
0.0,4.67
0.0,6.43
0.0,6.28
0.0,4.08
0.0,5.22
0.0,5.69
0.0,5.19
0.0,6.52
